# detector ID, old position (x), old position (y), old position (z), calibrated position (x), calibrated position (y), calibrated position (z), calib. L2, calib. 2\theta, calib. \phi, delta L2 (calibrated - old), difc, zero
110117,-1.4344571,-0.4385576,0.0120000,-1.3995515,-0.4278858,0.0117080,1.4635462761,1.5627964735,-2.8448867798,-0.0365017429,18326.3144531250,-6.6602272987
110118,-1.4344571,-0.4385576,0.0090000,-1.3955605,-0.4266657,0.0087560,1.4593523741,1.5647964478,-2.8448867798,-0.0406746566,18343.2832031250,-1.6868718863
110119,-1.4344571,-0.4385576,0.0060000,-1.4718541,-0.4499910,0.0061564,1.5391180515,1.5667963028,-2.8448867798,0.0391060226,18390.1894531250,-41.0419616699
110120,-1.4344571,-0.4385576,0.0030000,-1.4193737,-0.4339461,0.0029685,1.4842303991,1.5687962770,-2.8448867798,-0.0157726146,18389.0390625000,-12.4474239349
111001,-1.4344571,-0.4385576,0.0000000,-1.4291820,-0.4369448,0.0000000,1.4944838285,1.5707963705,-2.8448867798,-0.0055161244,18411.1230468750,-18.6155147552
111002,-1.4344571,-0.4385576,-0.0030000,-1.4161503,-0.4329606,-0.0029617,1.4808596373,1.5727963448,-2.8448867798,-0.0191433653,18424.6484375000,-10.2995080948
111003,-1.4344571,-0.4385576,-0.0060000,-1.4173609,-0.4333307,-0.0059285,1.4821344614,1.5747963190,-2.8448867798,-0.0178775359,18443.4824218750,-15.3592367172
111004,-1.4344571,-0.4385576,-0.0090000,-1.4055612,-0.4297232,-0.0088187,1.4698101282,1.5767962933,-2.8448867798,-0.0302168131,18457.4238281250,-8.5827007294
111005,-1.4344571,-0.4385576,-0.0120000,-1.4325577,-0.4379768,-0.0119841,1.4980616570,1.5787961483,-2.8448867798,-0.0019863206,18485.9023437500,-19.9247016907
111006,-1.4344571,-0.4385576,-0.0150000,-1.4399637,-0.4402411,-0.0150576,1.5058333874,1.5807960033,-2.8448867798,0.0057584094,18507.0214843750,-23.4454936981
111007,-1.4344571,-0.4385576,-0.0180000,-1.3715000,-0.4193096,-0.0172100,1.4342695475,1.5827957392,-2.8448867798,-0.0658384636,18499.5937500000,6.1290950775
111008,-1.4344571,-0.4385576,-0.0210000,-1.4129393,-0.4319789,-0.0206850,1.4776438475,1.5847953558,-2.8448867798,-0.0225031879,18533.4765625000,-13.7542486191
111009,-1.4344571,-0.4385576,-0.0240000,-1.4168420,-0.4331721,-0.0237053,1.4817695618,1.5867949724,-2.8448867798,-0.0184223969,18553.2265625000,-10.4669589996
111010,-1.4344571,-0.4385576,-0.0270000,-1.4350378,-0.4387351,-0.0270109,1.5008502007,1.5887943506,-2.8448867798,0.0006072683,18578.3535156250,-22.4442825317
111011,-1.4344571,-0.4385576,-0.0300000,-1.3972892,-0.4271942,-0.0292227,1.4614260197,1.5907936096,-2.8448867798,-0.0388739482,18582.3496093750,-6.8135290146
111012,-1.4344571,-0.4385576,-0.0330000,-1.3998744,-0.4279846,-0.0322044,1.4641913176,1.5927927494,-2.8448867798,-0.0361715928,18601.5449218750,-5.8792467117
111013,-1.4344571,-0.4385576,-0.0360000,-1.4225005,-0.4349020,-0.0356999,1.4879254103,1.5947917700,-2.8448867798,-0.0125065641,18628.3105468750,-16.1336784363
111014,-1.4344571,-0.4385576,-0.0390000,-1.4148245,-0.4325553,-0.0384662,1.4799703360,1.5967904329,-2.8448867798,-0.0205365885,18643.5957031250,-13.3639116287
111015,-1.4343024,-0.4385102,-0.0447931,-1.3943374,-0.4262917,-0.0435450,1.4586971998,1.6006526947,-2.8448867798,-0.0418097340,18670.9218750000,-9.4955377579
111016,-1.4341422,-0.4384613,-0.0477884,-1.3948884,-0.4264602,-0.0464804,1.4593636990,1.6026514769,-2.8448867798,-0.0410682671,18689.2636718750,-3.7865993977
111017,-1.4339821,-0.4384123,-0.0507837,-1.3857678,-0.4236717,-0.0490762,1.4499168396,1.6046503782,-2.8448867798,-0.0504461564,18703.9140625000,-2.5310635567
111018,-1.4338219,-0.4383634,-0.0537790,-1.3941367,-0.4262304,-0.0522905,1.4587746859,1.6066495180,-2.8448867798,-0.0415252633,18725.2011718750,-7.9630894661
111019,-1.4336618,-0.4383144,-0.0567744,-1.4092958,-0.4308650,-0.0558094,1.4747453928,1.6086487770,-2.8448867798,-0.0254975948,18749.0683593750,-17.0551090240
111020,-1.4335017,-0.4382654,-0.0597697,-1.3740844,-0.4200998,-0.0572923,1.4380105734,1.6106482744,-2.8448867798,-0.0621814616,18753.7128906250,5.7799749374
111021,-1.4333415,-0.4382165,-0.0627650,-1.4605406,-0.4465321,-0.0639560,1.5286136866,1.6126477718,-2.8448867798,0.0284667443,18804.7851562500,-43.7026214600
111022,-1.4331814,-0.4381675,-0.0657603,-1.4048003,-0.4294906,-0.0644581,1.4704016447,1.6146473885,-2.8448867798,-0.0297064055,18801.5410156250,-13.0800018311
111023,-1.4330212,-0.4381186,-0.0687556,-1.3946037,-0.4263731,-0.0669124,1.4598598480,1.6166472435,-2.8448867798,-0.0402151421,18815.6699218750,-9.6066446304
111024,-1.4328611,-0.4380696,-0.0717510,-1.3762235,-0.4207538,-0.0689148,1.4407546520,1.6186469793,-2.8448867798,-0.0592932887,18826.6386718750,-0.5436649919
111025,-1.4327009,-0.4380206,-0.0747463,-1.3522864,-0.4134354,-0.0705509,1.4158335924,1.6206469536,-2.8448867798,-0.0841933861,18835.4472656250,11.3428745270
111026,-1.4325408,-0.4379717,-0.0777416,-1.3323149,-0.4073296,-0.0723025,1.3950656652,1.6226469278,-2.8448867798,-0.1049463823,18845.7402343750,23.0332279205
111027,-1.4323806,-0.4379227,-0.0807369,-1.3446843,-0.4111113,-0.0757939,1.4081666470,1.6246469021,-2.8448867798,-0.0918364003,18868.4316406250,17.3364257812
111028,-1.4322205,-0.4378737,-0.0837323,-1.3997700,-0.4279526,-0.0818351,1.4660137892,1.6266468763,-2.8448867798,-0.0339861773,18907.5527343750,-11.1854047775
111029,-1.4320603,-0.4378248,-0.0867276,-1.4055415,-0.4297171,-0.0851216,1.4722259045,1.6286468506,-2.8448867798,-0.0277770367,18927.7089843750,-14.4984073639
111030,-1.4319002,-0.4377758,-0.0897229,-1.3545726,-0.4141344,-0.0848776,1.4190061092,1.6306468248,-2.8448867798,-0.0810058564,18925.9726562500,16.5231456757
111031,-1.4317400,-0.4377269,-0.0927182,-1.4107249,-0.4313019,-0.0913573,1.4780095816,1.6326467991,-2.8448867798,-0.0220174175,18965.5273437500,-13.1524868011
111032,-1.4315799,-0.4376779,-0.0957135,-1.3838060,-0.4230720,-0.0925195,1.4499893188,1.6346466541,-2.8448867798,-0.0500587262,18973.0117187500,-6.2246246338
111033,-1.4314197,-0.4376289,-0.0987089,-1.3793337,-0.4217046,-0.0951171,1.4454908371,1.6366465092,-2.8448867798,-0.0545842052,18989.1386718750,1.1739366055
111034,-1.4312596,-0.4375800,-0.1017042,-1.4074215,-0.4302919,-0.1000103,1.4751231670,1.6386462450,-2.8448867798,-0.0249848012,19017.8535156250,-11.4858922958
111035,-1.4310994,-0.4375310,-0.1046995,-1.4098805,-0.4310437,-0.1031471,1.4779042006,1.6406459808,-2.8448867798,-0.0222427435,19036.6386718750,-15.5796318054
111036,-1.4309393,-0.4374820,-0.1076948,-1.4244176,-0.4354882,-0.1072040,1.4933546782,1.6426454782,-2.8448867798,-0.0068373489,19060.0957031250,-20.0529842377
111037,-1.4307792,-0.4374331,-0.1106902,-1.3462331,-0.4115848,-0.1041494,1.4115922451,1.6446449757,-2.8448867798,-0.0886507630,19047.5253906250,27.2295570374
111038,-1.4306190,-0.4373841,-0.1136855,-1.4039342,-0.4292258,-0.1115650,1.4723154306,1.6466442347,-2.8448867798,-0.0279844962,19087.7187500000,-12.4005088806
111039,-1.4304589,-0.4373352,-0.1166808,-1.3839615,-0.4231195,-0.1128881,1.4515933990,1.6486432552,-2.8448867798,-0.0487696119,19097.7011718750,-4.7160768509
111040,-1.4302987,-0.4372862,-0.1196761,-1.3965577,-0.4269705,-0.1168529,1.4650365114,1.6506422758,-2.8448867798,-0.0353954621,19120.3437500000,-11.8621740341
111041,-1.4301386,-0.4372372,-0.1226714,-1.4156469,-0.4328067,-0.1214284,1.4853022099,1.6526410580,-2.8448867798,-0.0152046876,19145.5097656250,-18.1935386658
111042,-1.4296748,-0.4370955,-0.1284464,-1.4198248,-0.4340840,-0.1275615,1.4901689291,1.6565032005,-2.8448867798,-0.0103379916,19181.3515625000,-17.5527229309
111043,-1.4293550,-0.4369977,-0.1314278,-1.4269459,-0.4362611,-0.1312062,1.4979029894,1.6585019827,-2.8448867798,-0.0025289035,19201.8183593750,-17.3967227936
111044,-1.4290352,-0.4368999,-0.1344091,-1.4026458,-0.4288319,-0.1319270,1.4726563692,1.6605010033,-2.8448867798,-0.0277065672,19209.9648437500,-12.4171524048
111045,-1.4287154,-0.4368021,-0.1373904,-1.4196168,-0.4340204,-0.1365154,1.4907454252,1.6625000238,-2.8448867798,-0.0095545202,19234.2636718750,-18.0097599030
111046,-1.4283956,-0.4367044,-0.1403717,-1.4060637,-0.4298768,-0.1381771,1.4767878056,1.6644994020,-2.8448867798,-0.0234552175,19246.5761718750,-13.0695552826
111047,-1.4280758,-0.4366066,-0.1433530,-1.3515256,-0.4132028,-0.1356687,1.4197760820,1.6664987803,-2.8448867798,-0.0804159567,19242.7480468750,14.6525945663
111048,-1.4277560,-0.4365088,-0.1463343,-1.4148102,-0.4325509,-0.1450074,1.4865447283,1.6684982777,-2.8448867798,-0.0136022596,19285.2285156250,-18.2130184174
111049,-1.4274362,-0.4364111,-0.1493156,-1.3815035,-0.4223680,-0.1445108,1.4518368244,1.6704980135,-2.8448867798,-0.0482711866,19289.6914062500,-5.9100174904
111050,-1.4271165,-0.4363133,-0.1522969,-1.3820095,-0.4225227,-0.1474832,1.4526621103,1.6724977493,-2.8448867798,-0.0474129207,19307.4453125000,-2.3394358158
111051,-1.4267967,-0.4362155,-0.1552782,-1.4119008,-0.4316614,-0.1536571,1.4843873978,1.6744976044,-2.8448867798,-0.0156606361,19336.7871093750,-17.3211002350
111052,-1.4264769,-0.4361177,-0.1582595,-1.3972412,-0.4271795,-0.1550160,1.4692839384,1.6764974594,-2.8448867798,-0.0307431035,19348.5273437500,-10.8570394516
111053,-1.4261571,-0.4360200,-0.1612408,-1.4049000,-0.4295210,-0.1588375,1.4776540995,1.6784974337,-2.8448867798,-0.0223578420,19369.0703125000,-13.8895597458
111054,-1.4258373,-0.4359222,-0.1642221,-1.4247019,-0.4355751,-0.1640913,1.4988085032,1.6804974079,-2.8448867798,-0.0011944481,19394.4160156250,-27.5006217957
111055,-1.4255175,-0.4358244,-0.1672034,-1.4032877,-0.4290281,-0.1645960,1.4766086340,1.6824973822,-2.8448867798,-0.0233913232,19403.4140625000,-12.5024671555
111056,-1.4251977,-0.4357267,-0.1701847,-1.3909702,-0.4252623,-0.1660976,1.4639790058,1.6844973564,-2.8448867798,-0.0360239632,19415.9882812500,-8.0235652924
111057,-1.4248779,-0.4356289,-0.1731660,-1.4078978,-0.4304375,-0.1711024,1.4821364880,1.6864973307,-2.8448867798,-0.0178754777,19440.1601562500,-12.5355606079
111058,-1.4245581,-0.4355311,-0.1761473,-1.4042395,-0.4293191,-0.1736349,1.4786319733,1.6884973049,-2.8448867798,-0.0213949680,19456.1367187500,-15.8306789398
111059,-1.4242383,-0.4354333,-0.1791286,-1.3818650,-0.4224785,-0.1737993,1.4554193020,1.6904972792,-2.8448867798,-0.0446287543,19464.6367187500,-5.8594255447
111060,-1.4239185,-0.4353356,-0.1821099,-1.4115018,-0.4315394,-0.1805219,1.4869941473,1.6924970150,-2.8448867798,-0.0130807972,19493.8437500000,-15.5663518906
111061,-1.4235987,-0.4352378,-0.1850912,-1.3998446,-0.4279755,-0.1820028,1.4750772715,1.6944968700,-2.8448867798,-0.0250306986,19506.5703125000,-13.4446496964
111062,-1.4232789,-0.4351400,-0.1880725,-1.3596438,-0.4156848,-0.1796638,1.4330750704,1.6964964867,-2.8448867798,-0.0670719147,19507.8593750000,10.0511341095
111063,-1.4229591,-0.4350423,-0.1910538,-1.4005740,-0.4281984,-0.1880483,1.4765918255,1.6984959841,-2.8448867798,-0.0236001071,19541.5625000000,-14.7147216797
111064,-1.4226393,-0.4349445,-0.1940351,-1.4219065,-0.4347204,-0.1939352,1.4994702339,1.7004954815,-2.8448867798,-0.0007728009,19567.4335937500,-24.9631862640
111065,-1.4223195,-0.4348467,-0.1970164,-1.3783959,-0.4214179,-0.1909322,1.4539681673,1.7024947405,-2.8448867798,-0.0463318452,19567.2949218750,-1.8602130413
111066,-1.4219997,-0.4347489,-0.1999977,-1.3925555,-0.4257469,-0.1958565,1.4692960978,1.7044938803,-2.8448867798,-0.0310668778,19590.2578125000,-9.6383485794
111067,-1.4216799,-0.4346512,-0.2029790,-1.3960789,-0.4268242,-0.1993239,1.4734127522,1.7064927816,-2.8448867798,-0.0270191375,19608.9394531250,-14.5255956650
111068,-1.4213601,-0.4345534,-0.2059603,-1.3826176,-0.4227086,-0.2003464,1.4596070051,1.7084915638,-2.8448867798,-0.0408998616,19620.7675781250,-4.4587330818
111069,-1.4205888,-0.4343176,-0.2116993,-1.3542155,-0.4140252,-0.2018082,1.4303995371,1.7123538256,-2.8448867798,-0.0701073334,19642.5781250000,8.1796321869
111070,-1.4201104,-0.4341713,-0.2146573,-1.4126707,-0.4318968,-0.2135327,1.4925713539,1.7143524885,-2.8448867798,-0.0078605283,19683.3652343750,-26.3807830811
111071,-1.4196319,-0.4340250,-0.2176153,-1.3865136,-0.4238997,-0.2125385,1.4653612375,1.7163515091,-2.8448867798,-0.0350017175,19689.9785156250,-8.2820663452
111072,-1.4191535,-0.4338788,-0.2205732,-1.3863609,-0.4238531,-0.2154764,1.4656323195,1.7183506489,-2.8448867798,-0.0346676633,19707.0781250000,-14.2255563736
111073,-1.4186751,-0.4337325,-0.2235312,-1.3887018,-0.4245688,-0.2188085,1.4685463905,1.7203499079,-2.8448867798,-0.0316965505,19725.1738281250,-11.0915136337
111074,-1.4181966,-0.4335862,-0.2264892,-1.3720859,-0.4194888,-0.2191252,1.4514153004,1.7223492861,-2.8448867798,-0.0487766676,19735.5644531250,-6.9454083443
111075,-1.4177182,-0.4334399,-0.2294472,-1.3618314,-0.4163536,-0.2204023,1.4410108328,1.7243489027,-2.8448867798,-0.0591361187,19748.5058593750,0.6401596069
111076,-1.4172397,-0.4332937,-0.2324052,-1.3665918,-0.4178090,-0.2240997,1.4464985132,1.7263485193,-2.8448867798,-0.0536094308,19767.5292968750,-0.2309719026
111077,-1.4167613,-0.4331474,-0.2353632,-1.3865490,-0.4239106,-0.2303441,1.4680860043,1.7283482552,-2.8448867798,-0.0319889784,19792.7285156250,-8.2500534058
111078,-1.4162828,-0.4330011,-0.2383212,-1.3809107,-0.4221868,-0.2323690,1.4625837803,1.7303481102,-2.8448867798,-0.0374642015,19807.4960937500,-9.5978031158
111079,-1.4158044,-0.4328548,-0.2412792,-1.3823298,-0.4226206,-0.2355745,1.4645611048,1.7323479652,-2.8448867798,-0.0354659148,19825.1210937500,-10.0366001129
111080,-1.4153259,-0.4327086,-0.2442371,-1.3968206,-0.4270509,-0.2410438,1.4803993702,1.7343479395,-2.8448867798,-0.0196126048,19848.0722656250,-20.1897106171
111081,-1.4148475,-0.4325623,-0.2471951,-1.3931226,-0.4259203,-0.2433995,1.4769705534,1.7363479137,-2.8448867798,-0.0230324026,19863.5820312500,-13.1661176682
111082,-1.4143690,-0.4324160,-0.2501531,-1.3695593,-0.4187163,-0.2422278,1.4524773359,1.7383478880,-2.8448867798,-0.0475227162,19870.9316406250,-4.4237070084
111083,-1.4138906,-0.4322697,-0.2531111,-1.3856126,-0.4236243,-0.2480489,1.4700027704,1.7403479815,-2.8448867798,-0.0300002731,19894.4882812500,-11.1149358749
111084,-1.4134122,-0.4321235,-0.2560691,-1.3754973,-0.4205317,-0.2492000,1.4597741365,1.7423479557,-2.8448867798,-0.0402378626,19907.2988281250,-7.1422524452
111085,-1.4129337,-0.4319772,-0.2590271,-1.3761864,-0.4207424,-0.2522904,1.4610145092,1.7443478107,-2.8448867798,-0.0390124507,19924.5234375000,-6.5586209297
111086,-1.4124553,-0.4318309,-0.2619851,-1.3069039,-0.3995606,-0.2424072,1.3879508972,1.7463477850,-2.8448867798,-0.1120971218,19912.9355468750,29.0140228271
111087,-1.4119768,-0.4316846,-0.2649431,-1.3841504,-0.4231773,-0.2597217,1.4705123901,1.7483476400,-2.8448867798,-0.0295625869,19961.6367187500,-14.1800298691
111088,-1.4114984,-0.4315384,-0.2679010,-1.3738267,-0.4200210,-0.2607510,1.4600713253,1.7503473759,-2.8448867798,-0.0400366411,19974.2695312500,-7.8974018097
111089,-1.4110199,-0.4313921,-0.2708590,-1.3716397,-0.4193523,-0.2632996,1.4582792521,1.7523469925,-2.8448867798,-0.0418676883,19990.2363281250,-5.8152875900
111090,-1.4105415,-0.4312458,-0.2738170,-1.3843689,-0.4232440,-0.2687364,1.4723559618,1.7543466091,-2.8448867798,-0.0278360471,20012.3496093750,-17.3053150177
111091,-1.4100630,-0.4310995,-0.2767750,-1.3761652,-0.4207359,-0.2701214,1.4641772509,1.7563459873,-2.8448867798,-0.0360657759,20025.7910156250,-10.4871368408
111092,-1.4095846,-0.4309533,-0.2797330,-1.3864269,-0.4238732,-0.2751373,1.4756519794,1.7583452463,-2.8448867798,-0.0246480275,20046.8613281250,-10.4307041168
111093,-1.4091062,-0.4308070,-0.2826910,-1.3792790,-0.4216879,-0.2767071,1.4686040878,1.7603443861,-2.8448867798,-0.0317588672,20060.6972656250,-14.1223459244
111094,-1.4086277,-0.4306607,-0.2856490,-1.3894557,-0.4247992,-0.2817612,1.4800103903,1.7623432875,-2.8448867798,-0.0204215366,20081.7050781250,-14.6543531418
111095,-1.4081493,-0.4305144,-0.2886070,-1.3819625,-0.4225083,-0.2832399,1.4726026058,1.7643420696,-2.8448867798,-0.0279043131,20095.3554687500,-14.5720520020
111096,-1.4070728,-0.4301853,-0.2942919,-1.3721852,-0.4195191,-0.2869951,1.4633026123,1.7682043314,-2.8448867798,-0.0372042805,20123.6191406250,-6.7159690857
111097,-1.4064372,-0.4299910,-0.2972174,-1.3892366,-0.4247322,-0.2935824,1.4820817709,1.7702031136,-2.8448867798,-0.0183501672,20147.4453125000,-12.9049377441
111098,-1.4058016,-0.4297967,-0.3001428,-1.3550239,-0.4142724,-0.2893016,1.4461697340,1.7722020149,-2.8448867798,-0.0541932657,20149.8437500000,1.5036437511
111099,-1.4051660,-0.4296024,-0.3030683,-1.3794330,-0.4217350,-0.2975181,1.4728248119,1.7742011547,-2.8448867798,-0.0274751522,20176.7265625000,-10.0814723969
111100,-1.4045304,-0.4294080,-0.3059937,-1.3852452,-0.4235120,-0.3017922,1.4796435833,1.7762004137,-2.8448867798,-0.0205993820,20195.8261718750,-12.4716939926
111101,-1.4038948,-0.4292137,-0.3089192,-1.3685299,-0.4184016,-0.3011373,1.4624013901,1.7781997919,-2.8448867798,-0.0377906077,20205.4628906250,-4.9477691650
111102,-1.4032592,-0.4290194,-0.3118446,-1.3578628,-0.4151403,-0.3017562,1.4516161680,1.7801994085,-2.8448867798,-0.0485307984,20217.6074218750,-2.6218533516
111103,-1.4026236,-0.4288251,-0.3147701,-1.3491816,-0.4124862,-0.3027769,1.4429516792,1.7821990252,-2.8448867798,-0.0571562797,20230.5585937500,8.6107149124
111104,-1.4019880,-0.4286307,-0.3176955,-1.3746561,-0.4202745,-0.3115020,1.4708309174,1.7841987610,-2.8448867798,-0.0292441156,20257.8691406250,-7.7040834427
111105,-1.4013524,-0.4284364,-0.3206210,-1.3776828,-0.4211999,-0.3152055,1.4747114182,1.7861986160,-2.8448867798,-0.0253366027,20275.7246093750,-9.6074342728
111106,-1.4007168,-0.4282421,-0.3235464,-1.3769841,-0.4209863,-0.3180645,1.4746116400,1.7881985903,-2.8448867798,-0.0254153442,20291.9941406250,-11.7354297638
111107,-1.4000812,-0.4280478,-0.3264719,-1.3787630,-0.4215301,-0.3215009,1.4771722555,1.7901984453,-2.8448867798,-0.0228397623,20309.2929687500,-11.2137336731
111108,-1.3994456,-0.4278534,-0.3293973,-1.3809689,-0.4222046,-0.3250483,1.4801986217,1.7921984196,-2.8448867798,-0.0198043287,20326.7558593750,-12.2131652832
111109,-1.3988099,-0.4276591,-0.3323227,-1.3838430,-0.4230833,-0.3287670,1.4839503765,1.7941985130,-2.8448867798,-0.0160496645,20344.4882812500,-13.0754337311
111110,-1.3981743,-0.4274648,-0.3352482,-1.3920591,-0.4255952,-0.3337819,1.4934422970,1.7961984873,-2.8448867798,-0.0065606604,20364.4726562500,-16.4779930115
111111,-1.3975387,-0.4272705,-0.3381736,-1.3822256,-0.4225888,-0.3344682,1.4835760593,1.7981984615,-2.8448867798,-0.0164359938,20376.7812500000,-11.7812213898
111112,-1.3969031,-0.4270761,-0.3410991,-1.3832377,-0.4228982,-0.3377622,1.4853527546,1.8001984358,-2.8448867798,-0.0146742323,20393.6738281250,-15.0304584503
111113,-1.3962675,-0.4268818,-0.3440245,-1.3731326,-0.4198088,-0.3383244,1.4751935005,1.8021982908,-2.8448867798,-0.0248544607,20405.8164062500,-7.6544842720
111114,-1.3956319,-0.4266875,-0.3469500,-1.3679544,-0.4182256,-0.3400694,1.4703261852,1.8041981459,-2.8448867798,-0.0297487676,20420.0292968750,-10.3091392517
111115,-1.3949963,-0.4264932,-0.3498754,-1.3642403,-0.4170901,-0.3421616,1.4670344591,1.8061978817,-2.8448867798,-0.0330735035,20434.8457031250,-6.2524948120
111116,-1.3943607,-0.4262989,-0.3528009,-1.3653150,-0.4174187,-0.3454517,1.4688977003,1.8081974983,-2.8448867798,-0.0312493462,20451.6855468750,-7.2780699730
111117,-1.3937251,-0.4261045,-0.3557263,-1.3721053,-0.4194947,-0.3502082,1.4769207239,1.8101971149,-2.8448867798,-0.0232713223,20470.9550781250,-7.1806797981
111118,-1.3930895,-0.4259102,-0.3586518,-1.3734337,-0.4199008,-0.3535914,1.4790753126,1.8121964931,-2.8448867798,-0.0211677197,20487.8730468750,-13.5183353424
111119,-1.3924539,-0.4257159,-0.3615772,-1.3602567,-0.4158722,-0.3532166,1.4656090736,1.8141957521,-2.8448867798,-0.0346908607,20498.5488281250,-3.8312530518
111120,-1.3918183,-0.4255216,-0.3645027,-1.3649041,-0.4172931,-0.3574541,1.4713497162,1.8161948919,-2.8448867798,-0.0290132165,20516.8515625000,-6.1885910034
112001,-1.4387691,-0.2150255,0.3674281,-1.3971525,-0.2088058,0.3568002,1.4570316076,1.3233988285,-2.9932396412,-0.0434002914,15987.1787109375,-7.1491017342
112002,-1.4394265,-0.2151237,0.3645027,-1.4428754,-0.2156392,0.3653760,1.5039578676,1.3253977299,-2.9932396412,0.0035949699,16022.2851562500,-27.7263183594
112003,-1.4400838,-0.2152220,0.3615772,-1.4094186,-0.2106390,0.3538778,1.4683524370,1.3273968697,-2.9932396412,-0.0319474787,16031.7070312500,-7.4369049072
112004,-1.4407412,-0.2153202,0.3586518,-1.4048534,-0.2099568,0.3497180,1.4628731012,1.3293961287,-2.9932396412,-0.0373698771,16050.4824218750,-10.0268554688
112005,-1.4413985,-0.2154185,0.3557263,-1.4249692,-0.2129631,0.3516717,1.4830925465,1.3313955069,-2.9932396412,-0.0170994829,16077.2636718750,-13.0000410080
112006,-1.4420559,-0.2155167,0.3528009,-1.4166717,-0.2117230,0.3465906,1.4737403393,1.3333951235,-2.9932396412,-0.0264066923,16094.8007812500,-9.6768999100
112007,-1.4427132,-0.2156149,0.3498754,-1.4059072,-0.2101142,0.3409495,1.4618377686,1.3353947401,-2.9932396412,-0.0382702053,16111.5166015625,-7.5325555801
112008,-1.4433705,-0.2157132,0.3469500,-1.3808562,-0.2063703,0.3319231,1.4351046085,1.3373944759,-2.9932396412,-0.0649703443,16123.5585937500,1.9570947886
112009,-1.4440279,-0.2158114,0.3440245,-1.3977295,-0.2088921,0.3329944,1.4519534111,1.3393943310,-2.9932396412,-0.0480945371,16149.2431640625,-6.3233065605
112010,-1.4446852,-0.2159097,0.3410991,-1.3880373,-0.2074436,0.3277242,1.4412090778,1.3413943052,-2.9932396412,-0.0588179305,16166.2539062500,2.8726925850
112011,-1.4453426,-0.2160079,0.3381736,-1.4270386,-0.2132723,0.3338910,1.4810156822,1.3433941603,-2.9932396412,-0.0189963430,16199.1474609375,-11.2350111008
112012,-1.4459999,-0.2161061,0.3352482,-1.4230097,-0.2126702,0.3299180,1.4761542082,1.3453941345,-2.9932396412,-0.0238488130,16217.9824218750,-10.3235702515
112013,-1.4466573,-0.2162044,0.3323227,-1.4213958,-0.2124290,0.3265197,1.4738070965,1.3473942280,-2.9932396412,-0.0261928961,16237.5917968750,-13.6897554398
112014,-1.4473146,-0.2163026,0.3293973,-1.3983335,-0.2089823,0.3182496,1.4492387772,1.3493942022,-2.9932396412,-0.0507641919,16250.1640625000,-4.5527167320
112015,-1.4479720,-0.2164009,0.3264719,-1.4091396,-0.2105973,0.3177164,1.4597839117,1.3513941765,-2.9932396412,-0.0402280316,16273.8056640625,-5.8788270950
112016,-1.4486293,-0.2164991,0.3235464,-1.4351253,-0.2144809,0.3205303,1.4860438108,1.3533941507,-2.9932396412,-0.0139831379,16302.4140625000,-13.8280363083
112017,-1.4492867,-0.2165973,0.3206210,-1.3954001,-0.2085439,0.3086998,1.4442740679,1.3553940058,-2.9932396412,-0.0557739027,16309.4589843750,0.3972522914
112018,-1.4499440,-0.2166956,0.3176955,-1.3849463,-0.2069816,0.3034539,1.4328300953,1.3573938608,-2.9932396412,-0.0672449470,16326.0800781250,5.5654168129
112019,-1.4506013,-0.2167938,0.3147701,-1.4622171,-0.2185298,0.3172906,1.5121201277,1.3593935966,-2.9932396412,0.0120121399,16371.5126953125,-34.2603721619
112020,-1.4512587,-0.2168921,0.3118446,-1.4295068,-0.2136412,0.3071706,1.4776624441,1.3613932133,-2.9932396412,-0.0224845912,16380.7939453125,-13.6648216248
112021,-1.4519160,-0.2169903,0.3089192,-1.4227938,-0.2126380,0.3027229,1.4701013565,1.3633928299,-2.9932396412,-0.0300905798,16398.5996093750,-12.3279829025
112022,-1.4525734,-0.2170885,0.3059937,-1.4369054,-0.2147470,0.3026932,1.4840608835,1.3653922081,-2.9932396412,-0.0161821097,16423.2480468750,-26.3214740753
112023,-1.4532307,-0.2171868,0.3030683,-1.4004657,-0.2093010,0.2920642,1.4458259344,1.3673914671,-2.9932396412,-0.0544740185,16431.2187500000,-5.5107007027
112024,-1.4538881,-0.2172850,0.3001428,-1.4119670,-0.2110199,0.2914886,1.4571018219,1.3693906069,-2.9932396412,-0.0432610959,16454.9726562500,-10.1482896805
112025,-1.4545454,-0.2173833,0.2972174,-1.4317179,-0.2139717,0.2925529,1.4768843651,1.3713896275,-2.9932396412,-0.0235476159,16481.4414062500,-14.0361013412
112026,-1.4552028,-0.2174815,0.2942919,-1.4325315,-0.2140933,0.2897070,1.4771298170,1.3733882904,-2.9932396412,-0.0233770795,16501.6445312500,-18.4945964813
112027,-1.4563160,-0.2176479,0.2886070,-1.4298645,-0.2136947,0.2833649,1.4732527733,1.3772505522,-2.9932396412,-0.0272541810,16539.2402343750,-11.9400262833
112028,-1.4568109,-0.2177218,0.2856490,-1.4167300,-0.2117317,0.2777900,1.4591509104,1.3792493343,-2.9932396412,-0.0412809812,16554.7773437500,-10.9418296814
112029,-1.4573057,-0.2177958,0.2826910,-1.4293529,-0.2136182,0.2772687,1.4715843201,1.3812482357,-2.9932396412,-0.0287786759,16578.8378906250,-11.5844030380
